UserID,Gender,CSIPPA,CSIPBC,CSIPDE,CSIPFG,CSIPHI,CSIPJK,CSIPLM,CSIPNO,CSIPTOT,CSIPPA.ip,CSIPBC.ip,CSIPDE.ip,CSIPFG.ip,CSIPHI.ip,CSIPJK.ip,CSIPLM.ip,CSIPNO.ip
143426586,0,0,2,2,1,5,8,13,4,35,-0.730595006,-0.396608718,-0.396608718,-0.563601862,0.104370715,0.605350148,1.440315869,-0.062622429
145144978,0,10,4,2,1,6,6,17,10,56,0.333333333,-0.333333333,-0.555555556,-0.666666667,-0.111111111,-0.111111111,1.111111111,0.333333333
149834023,0,1,1,0,4,21,15,9,8,59,-0.719023389,-0.719023389,-0.831811371,-0.380659441,1.536736262,0.860008367,0.183280472,0.070492489
150284731,0,22,22,18,17,18,18,15,18,148,0.621149557,0.621149557,-0.088735651,-0.266206953,-0.088735651,-0.088735651,-0.621149557,-0.088735651
150690074,0,3,3,1,3,1,7,9,3,30,-0.125108648,-0.125108648,-0.458731711,-0.125108648,-0.458731711,0.542137477,0.875760539,-0.125108648
150695848,0,1,2,10,16,16,12,9,0,66,-0.800933856,-0.690460221,0.193328862,0.856170674,0.856170674,0.414276132,0.082855226,-0.911407491
153098732,0,0,0,3,0,7,6,7,2,25,-0.622090752,-0.622090752,-0.02488363,-0.622090752,0.771392533,0.572323492,0.771392533,-0.223952671
153688891,0,3,7,5,5,10,7,7,7,51,-0.46641934,0.086373952,-0.190022694,-0.190022694,0.500968921,0.086373952,0.086373952,0.086373952
157841674,1,3,12,14,14,15,14,7,6,85,-0.897933103,0.161922363,0.3974458,0.3974458,0.515207518,0.3974458,-0.426886229,-0.544647948
160476522,0,8,4,7,2,1,3,4,10,39,0.498903617,-0.139693013,0.339254459,-0.458991327,-0.618640485,-0.29934217,-0.139693013,0.818201931
162375609,1,0,3,0,0,10,9,10,3,35,-0.660612578,-0.207621096,-0.660612578,-0.660612578,0.849359028,0.698361868,0.849359028,-0.207621096
163953102,0,12,5,6,5,0,1,6,10,45,0.907392872,-0.088960085,0.053376051,-0.088960085,-0.800640769,-0.658304632,0.053376051,0.622720598
165071455,0,2,3,8,10,3,2,4,1,33,-0.354243551,-0.187540703,0.645973534,0.979379229,-0.187540703,-0.354243551,-0.020837856,-0.520946398
167509154,0,0,9,19,21,17,11,3,2,82,-0.991194428,-0.120877369,0.846141585,1.039545376,0.652737794,0.072526422,-0.701088742,-0.797790637
167819558,0,8,3,10,7,1,7,12,8,56,0.12803688,-0.51214752,0.38411064,-1.39E-17,-0.76822128,-2.78E-17,0.6401844,0.12803688
168135914,0,1,1,4,9,18,12,16,5,66,-0.8319742,-0.8319742,-0.487709014,0.086066297,1.118861856,0.430331483,0.889351731,-0.372953952
173176487,0,0,2,8,15,15,11,12,0,63,-1.081873927,-0.807112295,0.017172602,0.978838315,0.978838315,0.42931505,0.566695867,-1.081873927
174436515,0,3,1,5,9,13,14,19,1,65,-0.57666458,-0.801704416,-0.351624744,0.098454928,0.5485346,0.661054518,1.223654108,-0.801704416
176411072,1,9,8,2,12,20,24,20,9,104,-0.410391341,-0.512989176,-1.128576187,-0.102597835,0.718184846,1.128576187,0.718184846,-0.410391341
177580573,1,5,3,5,2,9,10,12,8,54,-0.275198397,-0.58971085,-0.275198397,-0.746967077,0.35382651,0.511082737,0.825595191,0.196570283
177616062,1,5,2,1,9,11,4,8,2,42,-0.035201667,-0.457621673,-0.598428342,0.528025008,0.809638345,-0.176008336,0.387218339,-0.457621673
179665139,1,7,4,11,6,10,16,14,10,78,-0.419676177,-0.877504733,0.190761898,-0.572285695,0.03815238,0.953809492,0.648590455,0.03815238
180795313,1,6,6,12,14,21,13,19,14,105,-0.739885462,-0.739885462,-0.11682402,0.090863127,0.817768142,-0.012980447,0.610080995,0.090863127
182096511,0,5,2,6,11,12,14,17,5,72,-0.560112034,-0.980196059,-0.420084025,0.280056017,0.420084025,0.700140042,1.120224067,-0.560112034
182280827,0,9,3,0,6,2,0,13,11,44,0.438357004,-0.313112146,-0.68884672,0.062622429,-0.438357004,-0.68884672,0.939336437,0.68884672
182884204,1,11,5,11,3,8,7,6,4,55,0.573501224,-0.260682375,0.573501224,-0.538743575,0.156409425,0.017378825,-0.121651775,-0.399712975
184770000,1,2,6,11,7,9,4,3,1,43,-0.595604336,0.110297099,0.992673894,0.286772458,0.639723176,-0.242653619,-0.419128977,-0.772079695
185987889,0,6,4,4,3,9,5,5,3,39,0.175195447,-0.136263125,-0.136263125,-0.291992411,0.642383304,0.019466161,0.019466161,-0.291992411
188963399,0,5,3,7,1,6,5,20,6,53,-0.185054553,-0.412814002,0.042704897,-0.640573451,-0.071174828,-0.185054553,1.523141318,-0.071174828
192316201,1,21,20,17,17,11,16,10,14,126,0.830747161,0.672509606,0.197796943,0.197796943,-0.751628384,0.039559389,-0.909865938,-0.27691572
198316004,0,0,1,11,13,6,8,13,1,53,-0.754453176,-0.640573451,0.498223795,0.725983245,-0.071174828,0.156584621,0.725983245,-0.640573451
203199261,0,18,19,17,19,15,15,10,15,128,0.272165527,0.40824829,0.136082763,0.40824829,-0.136082763,-0.136082763,-0.816496581,-0.136082763
204979669,0,0,1,0,4,18,13,11,1,48,-0.762000762,-0.635000635,-0.762000762,-0.254000254,1.524001524,0.889000889,0.635000635,-0.635000635
205618468,0,0,1,4,2,2,1,1,0,11,-0.455573452,-0.124247305,0.869731135,0.207078842,0.207078842,-0.124247305,-0.124247305,-0.455573452
207776958,1,3,11,15,14,13,10,5,5,76,-0.827170192,0.190885429,0.699913239,0.572656287,0.445399334,0.063628476,-0.572656287,-0.572656287
210333475,0,0,0,1,0,8,5,11,4,29,-0.663388066,-0.663388066,-0.480384461,-0.663388066,0.800640769,0.251629956,1.349651582,0.068626352
212336662,1,0,0,0,2,0,0,0,0,2,-0.179605302,-0.179605302,-0.179605302,1.257237114,-0.179605302,-0.179605302,-0.179605302,-0.179605302
212663676,1,0,0,1,0,1,7,16,6,31,-0.571434639,-0.571434639,-0.423967635,-0.571434639,-0.423967635,0.460834386,1.788037419,0.313367383
214653630,0,1,1,2,5,10,12,9,3,43,-0.749102379,-0.749102379,-0.577878978,-0.064208775,0.79190823,1.134355032,0.620684829,-0.406655577
225065321,0,5,1,3,1,4,1,2,0,17,0.708111433,-0.277087082,0.215512175,-0.277087082,0.461811804,-0.277087082,-0.030787454,-0.523386711
227304720,0,17,17,10,11,10,13,9,13,100,0.625543242,0.625543242,-0.347524023,-0.208514414,-0.347524023,0.069504805,-0.486533633,0.069504805
229067147,0,3,5,4,5,2,0,6,5,30,-0.121766244,0.20294374,0.040588748,0.20294374,-0.284121235,-0.608831219,0.365298731,0.20294374
230503406,0,1,0,2,1,6,8,9,5,32,-0.547722558,-0.730296743,-0.365148372,-0.547722558,0.365148372,0.730296743,0.912870929,0.182574186
232028985,1,5,3,6,5,8,6,5,4,42,-0.048621664,-0.437594974,0.145864991,-0.048621664,0.534838302,0.145864991,-0.048621664,-0.243108319
235102520,0,11,1,0,0,3,7,20,10,52,0.480384461,-0.587136564,-0.693888666,-0.693888666,-0.373632359,0.053376051,1.441153384,0.373632359
235115687,1,24,24,24,24,24,19,10,15,164,0.438357004,0.438357004,0.438357004,0.438357004,0.438357004,-0.187867287,-1.315071011,-0.68884672
235939207,0,0,0,0,2,0,3,7,2,14,-0.529150262,-0.529150262,-0.529150262,0.075592895,-0.529150262,0.377964473,1.587450787,0.075592895
238335229,0,4,2,3,3,2,5,15,7,41,-0.172093253,-0.478036814,-0.325065034,-0.325065034,-0.478036814,-0.019121473,1.510596332,0.286822088
238784393,0,7,4,6,5,5,4,1,9,41,0.25819889,-0.154919334,0.120492815,-0.017213259,-0.017213259,-0.154919334,-0.568037557,0.533611039
245609206,0,18,18,17,16,20,19,7,10,125,0.309567807,0.309567807,0.179223467,0.048879127,0.570256487,0.439912147,-1.124219931,-0.733186912
250311102,0,2,8,16,17,13,7,10,5,78,-0.831185826,-0.187687122,0.67031115,0.777560934,0.348561798,-0.294936906,0.026812446,-0.509436474
251071870,0,5,6,10,14,9,9,8,2,63,-0.449085146,-0.292881617,0.331932499,0.956746616,0.17572897,0.17572897,0.019525441,-0.917695734
252255562,0,2,9,9,12,19,14,11,8,84,-1.003478271,-0.177084401,-0.177084401,0.177084401,1.003478271,0.413196935,0.059028134,-0.295140668
256573416,0,0,0,3,7,13,5,5,0,33,-0.621977594,-0.621977594,-0.169630253,0.433499535,1.338194218,0.131934641,0.131934641,-0.621977594
257532864,0,4,5,9,9,7,4,11,4,53,-0.341429564,-0.211361159,0.308912463,0.308912463,0.048775652,-0.341429564,0.569049274,-0.341429564
262433565,1,16,16,15,17,16,19,19,17,135,-0.137946099,-0.137946099,-0.295598783,0.019706586,-0.137946099,0.335011955,0.335011955,0.019706586
262598988,0,8,8,8,7,6,7,9,10,63,0.032291684,0.032291684,0.032291684,-0.226041789,-0.484375263,-0.226041789,0.290625158,0.548958631
263066515,1,2,0,1,2,5,7,11,8,36,-0.474578998,-0.854242196,-0.664410597,-0.474578998,0.0949158,0.474578998,1.233905394,0.664410597
263694650,1,0,6,1,7,11,9,11,10,55,-0.937878546,-0.11936636,-0.801459849,0.017052337,0.562727128,0.289889732,0.562727128,0.42630843
267085531,0,3,2,3,7,6,2,7,8,38,-0.302636391,-0.475571471,-0.302636391,0.389103931,0.216168851,-0.475571471,0.389103931,0.562039012
268112329,0,2,1,5,4,8,10,10,3,43,-0.56164745,-0.728061509,-0.062405272,-0.228819331,0.436836906,0.769665024,0.769665024,-0.395233391
269984388,1,1,1,1,2,1,0,0,0,6,0.107211253,0.107211253,0.107211253,0.536056267,0.107211253,-0.32163376,-0.32163376,-0.32163376
272272846,1,0,4,10,14,19,18,11,7,83,-1.150228975,-0.706767201,-0.041574541,0.401887232,0.956214449,0.845349006,0.069290902,-0.374170871
273477764,0,1,2,1,6,11,10,9,0,40,-0.718421208,-0.538815906,-0.718421208,0.179605302,1.077631812,0.89802651,0.718421208,-0.89802651
274109658,1,1,2,6,7,17,14,17,8,72,-0.87811408,-0.76834982,-0.32929278,-0.21952852,0.87811408,0.5488213,0.87811408,-0.10976426
275545953,1,2,5,12,4,0,1,4,2,30,-0.284121235,0.20294374,1.339428681,0.040588748,-0.608831219,-0.446476227,0.040588748,-0.284121235
275858566,0,3,9,15,4,3,4,5,7,50,-0.423338246,0.358209285,1.139756816,-0.293080324,-0.423338246,-0.293080324,-0.162822402,0.097693441
278046543,1,11,12,12,10,6,2,1,7,61,0.419070796,0.543239921,0.543239921,0.294901672,-0.201774828,-0.698451327,-0.822620452,-0.077605703
285634350,0,3,5,6,4,4,5,4,2,33,-0.239936026,0.186616909,0.399893376,-0.026659558,-0.026659558,0.186616909,-0.026659558,-0.453212493
288359949,0,3,3,8,10,13,11,7,2,57,-0.582000625,-0.582000625,0.123454678,0.405636799,0.828909981,0.54672786,-0.017636383,-0.723091686
293963523,0,1,2,3,9,20,20,18,8,81,-0.910298035,-0.810539346,-0.710780658,-0.112228525,0.985117052,0.985117052,0.785599674,-0.211987214
294904563,0,7,7,20,11,6,3,2,0,56,-2.78E-17,-2.78E-17,1.61245155,0.496138938,-0.124034735,-0.496138938,-0.620173673,-0.868243142
296076225,0,8,4,2,14,12,7,12,6,65,-0.014836403,-0.48960131,-0.726983764,0.697310957,0.459928504,-0.13352763,0.459928504,-0.252218857
304987162,0,0,8,15,21,17,14,4,1,80,-1.054092553,-0.210818511,0.527046277,1.159501809,0.737864787,0.421637021,-0.632455532,-0.948683298
310509785,1,7,4,7,13,9,14,12,10,76,-0.377964473,-0.831521841,-0.377964473,0.529150262,-0.075592895,0.680336051,0.377964473,0.075592895
311006955,0,6,4,12,11,11,8,10,4,66,-0.356034497,-0.672509606,0.593390829,0.435153275,0.435153275,-0.039559389,0.27691572,-0.672509606
311881406,0,3,0,0,0,0,0,0,0,3,1.552364669,-0.221766381,-0.221766381,-0.221766381,-0.221766381,-0.221766381,-0.221766381,-0.221766381
312110943,0,2,8,17,21,11,6,4,1,70,-0.767057836,-0.085228648,0.937515133,1.392067925,0.255685945,-0.312505044,-0.53978144,-0.880696034
312209494,1,16,7,6,7,10,5,16,6,73,0.823283186,-0.254469349,-0.37421963,-0.254469349,0.104781496,-0.493969912,0.823283186,-0.37421963
318519935,1,9,2,1,2,6,10,18,11,59,0.202164826,-0.668699038,-0.793108162,-0.668699038,-0.171062545,0.326573949,1.321846936,0.450983072
325862952,1,3,0,2,3,4,4,4,0,20,0.11250879,-0.56254395,-0.11250879,0.11250879,0.33752637,0.33752637,0.33752637,-0.56254395
328928520,0,4,4,13,1,0,6,10,6,44,-0.184987925,-0.184987925,0.924939624,-0.554963774,-0.678289058,0.061662642,0.554963774,0.061662642
329000038,0,4,2,2,5,10,13,15,6,57,-0.519146146,-0.85139968,-0.85139968,-0.353019379,0.477614454,0.975994755,1.308248288,-0.186892613
330196377,0,0,3,2,3,15,21,20,8,72,-0.964901281,-0.643267521,-0.750478774,-0.643267521,0.643267521,1.286535042,1.179323788,-0.107211253
333124445,0,19,18,17,14,13,16,15,13,125,0.447582128,0.314965201,0.182348274,-0.215502506,-0.348119433,0.049731348,-0.082885579,-0.348119433
337438633,0,4,1,3,6,12,5,8,0,39,-0.136263125,-0.603450983,-0.291992411,0.175195447,1.109571161,0.019466161,0.486654018,-0.759180268
340225057,0,3,3,4,5,9,7,6,6,43,-0.384722602,-0.384722602,-0.222734138,-0.060745674,0.587208181,0.263231254,0.10124279,0.10124279
341280367,1,2,2,2,0,3,5,8,5,27,-0.327665508,-0.327665508,-0.327665508,-0.804269883,-0.08936332,0.387241055,1.102147617,0.387241055
341621246,0,5,4,5,3,8,11,11,4,51,-0.241714462,-0.417506798,-0.241714462,-0.593299134,0.285662546,0.813039555,0.813039555,-0.417506798
344296529,1,1,1,4,9,5,4,2,2,28,-0.430331483,-0.430331483,0.086066297,0.946729262,0.25819889,0.086066297,-0.25819889,-0.25819889
348256306,0,6,0,12,3,2,7,6,6,42,0.093431199,-0.654018393,0.840880791,-0.280293597,-0.404868529,0.218006131,0.093431199,0.093431199
351307365,1,1,0,1,0,3,8,13,5,31,-0.479270686,-0.645973534,-0.479270686,-0.645973534,-0.145864991,0.687649246,1.521163483,0.187540703
351532627,0,0,1,8,8,0,1,2,2,22,-0.556293911,-0.354005216,1.062015649,1.062015649,-0.556293911,-0.354005216,-0.151716521,-0.151716521
355331527,0,6,8,12,15,7,6,9,5,68,-0.361787303,-0.072357461,0.506502224,0.940646987,-0.217072382,-0.361787303,0.072357461,-0.506502224
357525813,0,2,1,4,8,16,12,14,2,59,-0.658583414,-0.781110561,-0.413529121,0.076579467,1.056796641,0.566688054,0.811742348,-0.658583414
358724611,1,23,22,19,17,16,18,19,16,150,0.826568285,0.63208163,0.048621664,-0.340351647,-0.534838302,-0.145864991,0.048621664,-0.534838302
361644473,0,4,0,9,6,5,4,11,2,41,-0.180760796,-0.82346585,0.622620521,0.140591731,-0.020084533,-0.180760796,0.943973048,-0.502113323
363489169,0,0,6,4,18,18,8,22,12,88,-0.98386991,-0.447213595,-0.626099034,0.626099034,0.626099034,-0.268328157,0.98386991,0.089442719
363818748,0,5,1,3,6,8,4,9,3,39,0.020485095,-0.63503794,-0.307276423,0.184365854,0.512127371,-0.143395664,0.67600813,-0.307276423
365923506,0,24,23,22,21,17,21,12,13,153,0.668157027,0.531099175,0.394041324,0.256983472,-0.291247935,0.256983472,-0.976537193,-0.839479342
368691653,1,23,18,10,14,15,19,17,17,133,0.847297664,0.182750477,-0.880525023,-0.348887273,-0.215977836,0.315659914,0.049841039,0.049841039
371796135,0,5,9,9,11,1,3,3,3,44,-0.073922127,0.51745489,0.51745489,0.813143398,-0.665299144,-0.369610635,-0.369610635,-0.369610635
372664890,1,1,1,9,20,19,23,24,12,109,-1.101541466,-1.101541466,-0.403534992,0.556223908,0.468973099,0.817976336,0.905227145,-0.141782565
373009445,0,4,2,4,4,1,0,1,0,16,0.534522484,0,0.534522484,0.534522484,-0.267261242,-0.534522484,-0.267261242,-0.534522484
376991315,1,4,3,5,2,3,5,6,8,36,-0.088735651,-0.266206953,0.088735651,-0.443678255,-0.266206953,0.088735651,0.266206953,0.621149557
377860829,0,1,0,0,0,0,2,6,3,12,-0.134839972,-0.404519917,-0.404519917,-0.404519917,-0.404519917,0.134839972,1.213559752,0.404519917
379480560,1,0,0,1,0,6,7,11,0,25,-0.526461644,-0.526461644,-0.357993918,-0.526461644,0.484344712,0.652812438,1.326683343,-0.526461644
383565081,0,9,4,4,1,5,7,10,7,47,0.491141127,-0.294684676,-0.294684676,-0.766180158,-0.137519515,0.176810806,0.648306287,0.176810806
390874686,1,11,8,19,10,3,1,1,1,54,0.457128008,0.134449414,1.317604259,0.349568477,-0.403348243,-0.618467305,-0.618467305,-0.618467305
393719676,0,0,4,12,7,11,4,4,1,43,-0.828302688,-0.211891385,1.02093122,0.250417092,0.866828395,-0.211891385,-0.211891385,-0.674199862
394077157,0,2,3,11,5,14,19,19,1,74,-0.779806602,-0.672247071,0.18822918,-0.457128008,0.510907774,1.048705431,1.048705431,-0.887366134
