UserID,Gender,CSIPPA,CSIPBC,CSIPDE,CSIPFG,CSIPHI,CSIPJK,CSIPLM,CSIPNO,CSIPTOT,CSIPPA.ip,CSIPBC.ip,CSIPDE.ip,CSIPFG.ip,CSIPHI.ip,CSIPJK.ip,CSIPLM.ip,CSIPNO.ip
513117458,0,12,8,4,8,12,5,3,6,58,0.64978629,0.102597835,-0.444590619,0.102597835,0.64978629,-0.307793506,-0.581387733,-0.170996392
520404244,,1,9,21,23,17,9,3,1,84,-0.951189731,-0.150187852,1.051314966,1.251565436,0.650814027,-0.150187852,-0.750939261,-0.951189731
523530158,,7,3,15,14,7,10,9,9,74,-0.208514414,-0.579206706,0.532870169,0.440197096,-0.208514414,0.069504805,-0.023168268,-0.023168268
524582223,1,0,3,1,0,4,6,9,3,26,-0.545948683,-0.041996053,-0.377964473,-0.545948683,0.125988158,0.461956578,0.965909209,-0.041996053
524952829,0,1,3,16,17,13,2,7,0,59,-0.669720545,-0.459612138,0.906092502,1.011146705,0.590929892,-0.564666342,-0.039395326,-0.774774748
528656796,1,24,24,21,18,22,20,20,16,165,0.452584598,0.452584598,0.050287178,-0.352010243,0.184386318,-0.083811963,-0.083811963,-0.620208523
534841091,,4,3,21,21,21,12,21,0,103,-0.746789418,-0.830934705,0.683680453,0.683680453,0.683680453,-0.073627126,0.683680453,-1.083370565
538237080,0,4,3,11,11,18,16,21,3,87,-0.738205159,-0.845580455,0.013421912,0.013421912,0.765048983,0.550298391,1.08717487,-0.845580455
538816479,1,10,11,13,6,1,4,5,1,51,0.510819944,0.651735791,0.933567484,-0.052843442,-0.757422676,-0.334675136,-0.193759289,-0.757422676
539357702,1,14,13,21,14,6,3,7,8,86,0.381857772,0.264363073,1.204320666,0.381857772,-0.558099821,-0.910583918,-0.440605122,-0.323110422
539798757,,3,5,10,15,11,14,17,10,85,-1.122910726,-0.828376765,-0.092041863,0.64429304,0.055225118,0.497026059,0.938827001,-0.092041863
540475820,0,1,0,5,5,7,11,11,3,43,-0.690804424,-0.848702578,-0.059211808,-0.059211808,0.2565845,0.888177116,0.888177116,-0.375008116
543441893,0,2,8,12,16,19,15,10,3,85,-1.112469204,-0.338577584,0.177350163,0.69327791,1.08022372,0.564295973,-0.08061371,-0.983487268
549627415,1,5,4,3,0,2,5,7,6,32,0.196116135,0,-0.196116135,-0.784464541,-0.39223227,0.196116135,0.588348405,0.39223227
551713043,0,7,13,12,24,22,19,11,10,118,-0.950812892,-0.214699685,-0.33738522,1.134841193,0.889470125,0.521413521,-0.460070754,-0.582756289
553441313,1,1,5,20,12,8,2,3,2,53,-0.686642894,-0.198363503,1.632684214,0.656125432,0.167846041,-0.564573046,-0.442503198,-0.564573046
553682137,1,6,11,22,21,21,15,5,9,110,-0.840914741,-0.298389102,0.895167305,0.786662177,0.786662177,0.13563141,-0.949419869,-0.515399357
557457575,0,0,0,0,0,0,1,1,0,2,-0.179605302,-0.179605302,-0.179605302,-0.179605302,-0.179605302,0.538815906,0.538815906,-0.179605302
557625654,0,9,6,5,1,5,10,9,12,57,0.288514893,-0.173108936,-0.326983545,-0.942481984,-0.326983545,0.442389503,0.288514893,0.750138722
558197136,1,2,4,8,7,6,6,4,4,41,-0.515600932,-0.185616336,0.474352858,0.309360559,0.144368261,0.144368261,-0.185616336,-0.185616336
558460530,0,9,8,0,8,9,10,14,12,70,0.02957855,-0.088735651,-1.035249261,-0.088735651,0.02957855,0.147892752,0.621149557,0.384521154
563737061,1,7,14,16,12,0,3,3,2,57,-0.014915408,0.820347467,1.058994003,0.581700931,-0.850178284,-0.49220848,-0.49220848,-0.611531748
564380984,0,5,4,6,7,13,18,21,11,85,-0.636459752,-0.749608153,-0.523311352,-0.410162951,0.268727451,0.834469453,1.173914654,0.04243065
564651609,1,1,9,14,18,20,21,15,4,102,-1.352833107,-0.431755247,0.143918416,0.604457346,0.834726811,0.949861543,0.259053148,-1.007428909
565335015,0,15,11,14,16,8,5,9,8,86,0.537856198,0.0316386,0.411301798,0.664410597,-0.348024598,-0.727687797,-0.221470199,-0.348024598
566799355,0,4,0,0,0,3,3,13,4,27,0.104736448,-0.56557682,-0.56557682,-0.56557682,-0.062841869,-0.062841869,1.612941301,0.104736448
568140239,0,13,5,5,15,10,21,24,6,99,0.062543992,-0.738019102,-0.738019102,0.262684765,-0.237667169,0.863107086,1.163318246,-0.637948715
569345977,1,9,5,2,1,1,2,2,5,27,1.11153473,0.321110033,-0.27170849,-0.469314664,-0.469314664,-0.27170849,-0.27170849,0.321110033
571722282,0,5,7,21,23,22,13,11,1,103,-0.852988492,-0.636356494,0.880067492,1.09669949,0.988383491,0.0135395,-0.203092498,-1.286252488
582688316,1,18,11,18,7,7,11,16,11,99,0.562895925,-0.137596782,0.562895925,-0.537878329,-0.537878329,-0.137596782,0.362755152,-0.137596782
584882144,1,0,10,19,23,21,18,11,3,105,-1.334470252,-0.317731012,0.597334303,1.004029999,0.800682151,0.495660379,-0.216057088,-1.02944848
589824419,,7,9,6,8,11,8,9,5,63,-0.24282731,0.312206541,-0.520344235,0.034689616,0.867240391,0.034689616,0.312206541,-0.79786116
595900879,0,11,10,20,18,11,12,7,7,96,-0.123091491,-0.246182982,0.984731928,0.738548946,-0.123091491,0,-0.615457455,-0.615457455
600644450,1,7,2,6,6,4,4,10,4,43,0.22091088,-0.458814906,0.084965723,0.084965723,-0.186924591,-0.186924591,0.628746352,-0.186924591
601672422,0,1,3,6,7,11,5,7,2,42,-0.652400123,-0.3453883,0.115129433,0.268635345,0.88265899,-0.038376478,0.268635345,-0.498894212
603909620,1,2,1,9,14,16,17,20,7,86,-1.028078617,-1.145573316,-0.205615723,0.381857772,0.61684717,0.734341869,1.086825967,-0.440605122
606860337,,14,20,22,16,16,14,15,11,128,-0.239045722,0.478091444,0.717137166,0,2.78E-17,-0.239045722,-0.119522861,-0.597614305
608430888,1,10,10,23,15,14,13,13,4,102,-0.308545992,-0.308545992,1.150035063,0.252446721,0.140248178,0.028049636,0.028049636,-0.981737249
608659655,0,3,6,8,4,5,5,7,7,45,-0.352804177,0.050400597,0.319203779,-0.218402586,-0.084000995,-0.084000995,0.184802188,0.184802188
613312171,0,12,11,20,20,22,19,14,9,127,-0.430597089,-0.541718918,0.458377546,0.458377546,0.680621205,0.347255717,-0.20835343,-0.763962577
619665805,0,5,1,2,0,0,2,6,2,18,0.600994201,-0.273179182,-0.054635836,-0.491722528,-0.491722528,-0.054635836,0.819537547,-0.054635836
626082321,1,6,3,4,3,9,15,22,14,76,-0.396933584,-0.73716237,-0.623752775,-0.73716237,-0.056704798,0.623752775,1.417619943,0.510343179
634647812,1,12,3,4,5,2,0,9,4,39,0.844189721,-0.22215519,-0.103672422,0.014810346,-0.340637957,-0.577603493,0.488741417,-0.103672422
636174546,0,6,10,16,16,16,11,9,8,92,-0.750193773,-0.204598302,0.613794906,0.613794906,0.613794906,-0.068199434,-0.34099717,-0.477396038
638799748,0,0,4,9,20,21,12,15,6,87,-1.154471772,-0.729838476,-0.199046857,0.968694705,1.074853029,0.119428114,0.437903086,-0.517521829
642440865,0,10,4,11,9,14,9,9,16,82,-0.030556617,-0.763915414,0.09166985,-0.152783083,0.458349249,-0.152783083,-0.152783083,0.702802181
657904691,,6,4,5,1,2,1,9,2,30,0.459878517,0.051097613,0.255488065,-0.562073743,-0.357683291,-0.562073743,1.073049874,-0.357683291
663416299,,1,2,5,16,18,18,20,5,85,-1.002879654,-0.898684365,-0.586098499,0.560049677,0.768440254,0.768440254,0.976830831,-0.586098499
664182789,0,1,0,1,1,3,8,10,2,26,-0.367730031,-0.5311656,-0.367730031,-0.367730031,-0.040858892,0.776318954,1.103190093,-0.204294462
664490950,1,2,2,0,3,2,4,8,4,25,-0.233392569,-0.233392569,-0.648312693,-0.025932508,-0.233392569,0.181527554,1.011367801,0.181527554
668507285,1,2,2,6,5,2,2,13,4,36,-0.347524023,-0.347524023,0.208514414,0.069504805,-0.347524023,-0.347524023,1.18158168,-0.069504805
670018730,,8,5,13,8,9,8,4,7,62,0.038604572,-0.42465029,0.810696008,0.038604572,0.193022859,0.038604572,-0.579068577,-0.115813715
674779807,1,1,0,0,0,0,3,1,1,6,0.107211253,-0.32163376,-0.32163376,-0.32163376,-0.32163376,0.964901281,0.107211253,0.107211253
675555948,0,0,0,3,9,15,9,9,1,46,-0.724791515,-0.724791515,-0.34663942,0.40966477,1.16596896,0.40966477,0.40966477,-0.598740817
676698658,1,7,1,2,1,1,2,10,4,28,0.664410597,-0.474578998,-0.284747399,-0.474578998,-0.474578998,-0.284747399,1.233905394,0.0949158
680325626,,4,8,10,13,20,21,20,6,102,-1.035249261,-0.561992456,-0.325364053,0.02957855,0.857777959,0.97609216,0.857777959,-0.798620858
680564556,,5,6,8,1,3,0,7,10,40,-1.39E-17,0.125988158,0.377964473,-0.503952631,-0.251976315,-0.629940788,0.251976315,0.629940788
682348404,,14,6,6,2,5,2,14,9,58,0.757340163,-0.140248178,-0.140248178,-0.589042349,-0.252446721,-0.589042349,0.757340163,0.19634745
684605434,1,0,0,3,2,10,14,22,8,59,-0.774774748,-0.774774748,-0.459612138,-0.564666342,0.275767283,0.695984095,1.53641772,0.065658877
686208123,1,10,11,17,19,16,17,11,9,110,-0.547357774,-0.401395701,0.474376737,0.766300883,0.328414664,0.474376737,-0.401395701,-0.693319847
688133406,0,7,1,1,0,0,9,19,10,47,0.128637076,-0.557427331,-0.557427331,-0.671771399,-0.671771399,0.357325212,1.500765892,0.47166928
694036384,0,2,1,5,0,3,6,8,5,30,-0.284121235,-0.446476227,0.20294374,-0.608831219,-0.121766244,0.365298731,0.690008715,0.20294374
694276591,1,4,0,0,0,7,17,19,15,62,-0.419426616,-0.866815007,-0.866815007,-0.866815007,-0.083885323,1.034585654,1.258279849,0.810891458
694808832,0,0,2,2,4,7,3,1,2,21,-0.585369407,-0.139373668,-0.139373668,0.30662207,0.975615678,0.083624201,-0.362371538,-0.139373668
701111274,0,1,1,4,0,1,3,3,1,14,-0.208514414,-0.208514414,0.625543242,-0.486533633,-0.208514414,0.347524023,0.347524023,-0.208514414
702898568,,9,9,7,10,11,12,8,12,78,-0.093070807,-0.093070807,-0.341259627,0.031023602,0.155118012,0.279212422,-0.217165217,0.279212422
704789025,0,1,1,0,0,0,6,6,2,16,-0.204124145,-0.204124145,-0.40824829,-0.40824829,-0.40824829,0.816496581,0.816496581,2.08E-17
707969772,0,6,12,13,12,7,1,0,0,51,-0.045355737,0.680336051,0.801284683,0.680336051,0.075592895,-0.650098894,-0.771047525,-0.771047525
709846699,,16,12,18,15,12,14,19,16,122,0.085249292,-0.45182125,0.353784564,-0.049018343,-0.31711782,-0.183285979,0.488052199,0.085249292
715327867,1,8,7,6,3,3,8,18,10,63,0.01600666,-0.112046621,-0.240099902,-0.624259746,-0.624259746,0.01600666,1.296539473,0.272113223
716951493,,0,4,11,16,13,8,7,1,60,-0.911185109,-0.425219717,0.425219717,1.032676457,0.668202413,0.060745674,-0.060745674,-0.789693761
718417208,1,3,1,0,1,7,13,15,5,45,-0.340709818,-0.60029825,-0.730092466,-0.60029825,0.178467047,0.957232345,1.216820777,-0.081121385
722040002,0,3,1,1,0,5,7,12,4,33,-0.192980256,-0.536056267,-0.536056267,-0.707594273,0.150095755,0.493171766,1.350861794,-0.021442251
722563489,0,0,7,18,19,22,17,22,5,110,-1.396550969,-0.685579567,0.431661209,0.533228552,0.837930582,0.330093865,0.837930582,-0.888714253
729795734,0,2,2,1,7,17,17,14,8,68,-0.686113758,-0.686113758,-0.791669721,-0.158333944,0.897225684,0.897225684,0.580557795,-0.052777981
731236096,0,1,3,11,8,6,7,9,1,46,-0.618725129,-0.358209285,0.683854089,0.293080324,0.03256448,0.162822402,0.423338246,-0.618725129
732717644,1,1,4,3,3,0,1,4,0,16,-0.23570226,0.471404521,0.23570226,0.23570226,-0.471404521,-0.23570226,0.471404521,-0.471404521
732918553,0,1,1,0,1,3,4,8,0,18,-0.287242495,-0.287242495,-0.517036491,-0.287242495,0.172345497,0.402139493,1.321315476,-0.517036491
735459087,0,3,3,0,6,4,3,6,3,28,-0.09166985,-0.09166985,-0.641688948,0.458349249,0.09166985,-0.09166985,0.458349249,-0.09166985
740013006,0,13,5,3,2,7,10,14,11,65,0.761492204,-0.488136028,-0.800543087,-0.956746616,-0.17572897,0.292881617,0.917695734,0.449085146
742873667,0,6,10,12,18,5,1,5,2,59,-0.171062545,0.326573949,0.575392196,1.321846936,-0.295471668,-0.793108162,-0.295471668,-0.668699038
749793399,1,3,12,19,19,12,9,10,2,86,-0.886438204,0.142973904,0.943627766,0.943627766,0.142973904,-0.200163465,-0.085784342,-1.000817327
758022873,0,3,1,5,0,7,16,23,9,64,-0.515710623,-0.721994872,-0.309426374,-0.825136997,-0.103142125,0.825136997,1.547131869,0.103142125
762680085,1,1,1,2,3,1,2,3,1,14,-0.226778684,-0.226778684,0.075592895,0.377964473,-0.226778684,0.075592895,0.377964473,-0.226778684
767764462,,0,3,7,3,11,7,3,0,34,-0.656277721,-0.193022859,0.42465029,-0.193022859,1.042323439,0.42465029,-0.193022859,-0.656277721
768842868,0,2,5,4,9,7,9,14,9,59,-0.714388227,-0.315659914,-0.448569352,0.215977836,-0.049841039,0.215977836,0.880525023,0.215977836
768874779,0,1,3,7,6,11,7,10,3,48,-0.912870929,-0.547722558,0.182574186,2.78E-17,0.912870929,0.182574186,0.730296743,-0.547722558
775812965,0,6,0,0,1,6,8,17,10,48,1.39E-17,-0.787838597,-0.787838597,-0.656532164,1.39E-17,0.262612866,1.444370761,0.525225731
776692089,,19,11,13,14,13,12,16,14,112,0.606339063,-0.363803438,-0.121267813,4.16E-17,-0.121267813,-0.242535625,0.242535625,2.78E-17
777997447,0,10,2,0,7,4,10,15,10,58,0.369343853,-0.705110992,-0.973724703,-0.033576714,-0.436497281,0.369343853,1.040878131,0.369343853
778399627,,4,3,4,6,8,11,10,8,54,-0.49845758,-0.679714882,-0.49845758,-0.135942976,0.226571627,0.770343533,0.589086231,0.226571627
778627152,,6,9,14,22,24,15,18,5,113,-0.878779666,-0.554307174,-0.013519687,0.851740292,1.068055286,0.09463781,0.419110302,-0.986937163
780526825,,2,3,13,8,12,15,12,8,73,-1.053570239,-0.905700732,0.572994341,-0.166353196,0.425124833,0.868733355,0.425124833,-0.166353196
781202295,0,6,13,22,22,19,21,15,6,124,-1.050702401,-0.276500632,0.718901643,0.718901643,0.387100885,0.60830139,-0.055300126,-1.050702401
782767096,1,4,2,3,4,2,1,2,2,20,0.33752637,-0.11250879,0.11250879,0.33752637,-0.11250879,-0.33752637,-0.11250879,-0.11250879
783500397,1,0,9,19,19,20,11,12,2,92,-1.033773122,-0.224733287,0.674199862,0.674199862,0.764093177,-0.044946657,0.044946657,-0.853986492
786395679,0,1,0,0,2,6,7,7,3,26,-0.485954322,-0.701934021,-0.701934021,-0.269974624,0.593944172,0.809923871,0.809923871,-0.053994925
790520481,,7,5,7,6,1,1,3,6,36,0.458349249,0.09166985,0.458349249,0.275009549,-0.641688948,-0.641688948,-0.275009549,0.275009549
791358748,1,0,2,4,1,13,12,9,7,48,-0.904534034,-0.603022689,-0.301511345,-0.753778361,1.055289706,0.904534034,0.452267017,0.150755672
794170574,0,12,4,0,0,1,6,10,9,42,1.061479531,-0.196570283,-0.825595191,-0.825595191,-0.668338964,0.11794217,0.746967077,0.58971085
798000661,0,0,4,13,19,21,18,23,5,103,-1.333396178,-0.919137171,0.012945594,0.634334104,0.841463607,0.530769352,1.04859311,-0.815572419
806121364,0,10,4,7,4,18,18,20,7,88,-0.125988158,-0.881917104,-0.503952631,-0.881917104,0.881917104,0.881917104,1.133893419,-0.503952631
807200561,0,2,0,2,3,4,3,3,2,19,-0.102597835,-0.64978629,-0.102597835,0.170996392,0.444590619,0.170996392,0.170996392,-0.102597835
811157189,0,2,0,0,1,3,5,12,2,25,-0.223952671,-0.622090752,-0.622090752,-0.423021712,-0.02488363,0.373254451,1.766737736,-0.223952671
814721420,,3,1,2,1,4,6,13,5,35,-0.207621096,-0.509615417,-0.358618256,-0.509615417,-0.056623935,0.245370386,1.30235051,0.094373225
821387671,1,5,6,5,5,19,19,11,6,76,-0.572656287,-0.445399334,-0.572656287,-0.572656287,1.20894105,1.20894105,0.190885429,-0.445399334
823488192,0,1,0,0,0,6,4,7,2,20,-0.32163376,-0.536056267,-0.536056267,-0.536056267,0.750478774,0.32163376,0.964901281,-0.107211253
823931068,0,11,4,9,2,4,9,14,20,73,0.204903502,-0.560069572,-0.013660233,-0.778633307,-0.560069572,-0.013660233,0.532749105,1.18844031
825243600,,2,1,0,2,4,7,11,5,32,-0.365148372,-0.547722558,-0.730296743,-0.365148372,0,0.547722558,1.278019301,0.182574186
825427375,,0,6,5,8,4,6,10,0,39,-0.694768957,0.160331298,0.017814589,0.445364716,-0.12470212,0.160331298,0.730398134,-0.694768957
825437834,0,6,0,5,5,11,11,19,3,60,-0.182237022,-0.911185109,-0.30372837,-0.30372837,0.425219717,0.425219717,1.3971505,-0.546711065
827486387,0,8,7,13,15,15,19,21,8,106,-0.77041528,-0.917161048,-0.036686442,0.256805093,0.256805093,0.843788164,1.137279699,-0.77041528
830332711,,3,1,5,10,8,15,23,9,74,-0.688363146,-0.908639353,-0.468086939,0.082603578,-0.137672629,0.633294095,1.514398922,-0.027534526
832484892,1,0,0,0,0,2,2,5,2,11,-0.41253223,-0.41253223,-0.41253223,-0.41253223,0.18751465,0.18751465,1.087584971,0.18751465
835302362,0,14,5,10,2,2,2,6,7,48,0.9701425,-0.121267813,0.48507125,-0.48507125,-0.48507125,-0.48507125,2.78E-17,0.121267813
840441174,1,3,6,10,12,6,6,8,8,59,-0.603179379,-0.189570662,0.361907628,0.637646773,-0.189570662,-0.189570662,0.086168483,0.086168483
845738604,0,4,5,5,1,2,5,8,7,37,-0.141139359,0.084683616,0.084683616,-0.818608284,-0.592785309,0.084683616,0.76215254,0.536329565
848910210,0,8,6,3,5,6,3,17,18,66,-0.03126527,-0.28138743,-0.656570669,-0.40644851,-0.28138743,-0.656570669,1.094284449,1.219345529
849441683,1,9,12,15,16,19,15,14,17,117,-0.977568132,-0.456198462,0.065171209,0.238961099,0.760330769,0.065171209,-0.108618681,0.412750989
856356666,1,0,7,19,19,4,0,0,0,49,-0.626815804,0.089545115,1.317592405,1.317592405,-0.217466708,-0.626815804,-0.626815804,-0.626815804
856824111,,7,10,11,14,15,16,14,9,96,-0.680413817,-0.272165527,-0.136082763,0.272165527,0.40824829,0.544331054,0.272165527,-0.40824829
857583318,1,0,0,0,0,4,2,2,2,10,-0.430331483,-0.430331483,-0.430331483,-0.430331483,0.946729262,0.25819889,0.25819889,0.25819889
860492752,0,0,1,0,0,5,5,1,0,12,-0.404519917,-0.134839972,-0.404519917,-0.404519917,0.943879807,0.943879807,-0.134839972,-0.404519917
862956087,0,6,0,6,4,6,11,18,1,52,-0.054635836,-0.710265874,-0.054635836,-0.273179182,-0.054635836,0.491722528,1.256624239,-0.600994201
867938598,0,0,0,6,13,23,20,23,8,93,-1.119345124,-1.119345124,-0.541618609,0.13239566,1.095273186,0.806409928,1.095273186,-0.349043103
868984625,1,8,7,6,5,5,6,10,5,52,0.32163376,0.107211253,-0.107211253,-0.32163376,-0.32163376,-0.107211253,0.750478774,-0.32163376
869486992,0,1,2,8,2,4,5,13,5,40,-0.560112034,-0.420084025,0.420084025,-0.420084025,-0.140028008,4.16E-17,1.120224067,2.78E-17
881315379,0,1,3,5,6,7,11,12,4,49,-0.885671707,-0.540043724,-0.194415741,-0.021601749,0.151212243,0.842468209,1.015282201,-0.367229732
881481946,0,0,2,8,10,13,8,12,2,55,-0.87500226,-0.620456148,0.143182188,0.3977283,0.779547468,0.143182188,0.652274412,-0.620456148
882517679,,8,2,13,9,5,10,7,5,59,0.087854605,-0.755549603,0.790691445,0.228421973,-0.333847499,0.368989341,-0.052712763,-0.333847499
882664325,1,2,0,5,1,5,7,8,3,31,-0.331537255,-0.685176994,0.198922353,-0.508357125,0.198922353,0.552562092,0.729381962,-0.154717386
885061347,0,3,1,4,6,9,6,5,2,36,-0.295598783,-0.689730495,-0.098532928,0.295598783,0.88679635,0.295598783,0.098532928,-0.492664639
894618204,1,1,1,1,5,7,8,11,3,37,-0.607471399,-0.607471399,-0.607471399,0.062841869,0.397998503,0.56557682,1.068311771,-0.272314765
899561168,1,4,2,2,4,3,1,3,3,22,0.328975847,-0.197385508,-0.197385508,0.328975847,0.065795169,-0.460566186,0.065795169,0.065795169
899949175,0,1,2,7,12,14,9,6,0,51,-0.691840691,-0.563126144,0.080446592,0.724019327,0.981448422,0.337875686,-0.048267955,-0.820555238
900655254,0,8,4,10,15,8,10,17,7,79,-0.266542967,-0.835167963,0.017769531,0.728550776,-0.266542967,0.017769531,1.012863274,-0.408699216
902682671,0,1,0,2,3,8,12,17,8,51,-0.66999654,-0.794647058,-0.545346021,-0.420695502,0.202557093,0.701159169,1.324411764,0.202557093
905053887,,0,3,4,4,11,11,15,8,56,-1,-0.571428571,-0.428571429,-0.428571429,0.571428571,0.571428571,1.142857143,0.142857143
906756161,1,18,3,10,5,2,2,14,11,65,0.98267524,-0.50999601,0.186583906,-0.310973177,-0.609507427,-0.609507427,0.584629573,0.286095323
908975070,1,0,13,16,23,11,3,0,0,66,-0.794086424,0.457201274,0.745959974,1.419730273,0.264695475,-0.505327724,-0.794086424,-0.794086424
910786480,0,16,10,19,18,17,10,17,13,120,0.122169444,-0.610847222,0.488677777,0.366508333,0.244338889,-0.610847222,0.244338889,-0.244338889
911501674,0,1,1,7,8,5,4,10,3,39,-0.672168179,-0.672168179,0.368608356,0.542071112,0.021682844,-0.151779911,0.888996624,-0.325242667
913478401,1,4,4,5,7,7,9,11,6,53,-0.504161357,-0.504161357,-0.312099888,0.072023051,0.072023051,0.45614599,0.840268929,-0.120038418
924589355,,2,6,9,11,7,2,9,6,52,-0.752617809,-0.083624201,0.418121005,0.752617809,0.083624201,-0.752617809,0.418121005,-0.083624201
929977993,1,2,4,7,6,9,8,6,0,42,-0.657438259,-0.252860869,0.354005216,0.151716521,0.758582606,0.556293911,0.151716521,-1.062015649
932003247,,0,2,6,16,8,10,5,0,47,-0.861696587,-0.568353068,0.01833397,1.485051565,0.311677489,0.605021008,-0.12833779,-0.861696587
933392176,0,10,2,6,11,15,12,18,11,85,-0.083437696,-1.151440201,-0.617438948,0.050062617,0.58406387,0.183562931,0.984564809,0.050062617
935358342,,4,2,0,0,2,4,10,8,30,0.045691166,-0.319838164,-0.685367494,-0.685367494,-0.319838164,0.045691166,1.142279156,0.776749826
937997824,1,4,5,7,9,4,9,13,4,55,-0.510355588,-0.332840601,0.022189373,0.377219348,-0.510355588,0.377219348,1.087279296,-0.510355588
938255927,1,3,4,15,12,19,16,13,4,86,-0.950812892,-0.828127357,0.521413521,0.153356918,1.012155659,0.644099056,0.276042452,-0.828127357
941125445,0,8,7,10,12,11,8,12,6,74,-0.252860869,-0.455149564,0.151716521,0.556293911,0.354005216,-0.252860869,0.556293911,-0.657438259
951998943,,1,4,9,17,13,4,3,0,51,-0.547559706,-0.241944986,0.26741288,1.082385465,0.674899172,-0.241944986,-0.343816559,-0.649431279
953530419,1,6,4,8,9,3,2,5,1,38,0.216168851,-0.12970131,0.562039012,0.734974092,-0.302636391,-0.475571471,0.04323377,-0.648506552
961306951,,1,3,5,4,8,13,9,6,49,-0.815607547,-0.497321675,-0.179035803,-0.338178739,0.298393005,1.094107685,0.457535941,-0.019892867
966814379,0,0,6,15,21,22,14,18,0,96,-1.086428953,-0.543214476,0.271607238,0.814821714,0.90535746,0.181071492,0.543214476,-1.086428953
968767061,0,2,6,12,16,16,8,5,1,66,-0.821107732,-0.295598783,0.492664639,1.018173587,1.018173587,-0.032844309,-0.426976021,-0.952484969
970086039,1,4,3,10,7,11,6,9,3,53,-0.504161357,-0.696222827,0.64820746,0.072023051,0.840268929,-0.120038418,0.45614599,-0.696222827
971816961,0,2,7,17,18,19,12,5,2,82,-0.884810718,-0.348561798,0.723936042,0.831185826,0.93843561,0.187687122,-0.563061366,-0.884810718
971879636,0,4,9,11,12,18,18,21,10,103,-0.900033031,-0.392972168,-0.190147823,-0.088735651,0.519737384,0.519737384,0.823973902,-0.291559996
973071789,1,1,1,0,0,6,6,5,1,20,-0.307793506,-0.307793506,-0.512989176,-0.512989176,0.718184846,0.718184846,0.512989176,-0.307793506
973365979,,2,7,6,5,5,11,10,9,55,-0.677774174,0.017378825,-0.121651775,-0.260682375,-0.260682375,0.573501224,0.434470625,0.295440025
981598171,0,11,5,12,11,7,7,10,3,66,0.389152026,-0.459906939,0.530661853,0.389152026,-0.176887284,-0.176887284,0.247642198,-0.742926595
986577126,1,0,3,14,23,22,19,11,0,92,-1.050896823,-0.776749826,0.228455831,1.050896823,0.959514491,0.685367494,-0.045691166,-1.050896823
991471893,0,0,3,5,10,13,13,12,1,57,-0.950131972,-0.550076405,-0.283372693,0.383386585,0.783442152,0.783442152,0.650090297,-0.816780116
995286136,0,3,0,6,5,9,11,15,7,56,-0.496138938,-0.868243142,-0.124034735,-0.248069469,0.248069469,0.496138938,0.992277877,-1.39E-17
998111623,0,10,4,16,22,14,10,14,8,98,-0.265280207,-0.972694092,0.442133678,1.149547563,0.20632905,-0.265280207,0.20632905,-0.501084835
1006065791,,4,7,8,13,11,8,16,4,71,-0.638829423,-0.245703624,-0.114661691,0.540547973,0.278464108,-0.114661691,0.933673772,-0.638829423
1006438133,0,0,4,18,23,20,7,13,3,88,-1.07349008,-0.683130051,0.683130051,1.171080088,0.878310066,-0.390360029,0.195180015,-0.780720058
1007202004,,6,2,4,2,10,6,14,8,52,-0.077382323,-0.696440909,-0.386911616,-0.696440909,0.541676263,-0.077382323,1.160734849,0.23214697
1008811604,0,0,3,6,18,17,8,8,2,62,-0.926715977,-0.567987212,-0.209258446,1.225656615,1.10608036,0.029894064,0.029894064,-0.687563467
1010734465,1,22,16,22,20,10,21,18,18,147,0.441681274,-0.289377386,0.441681274,0.197995054,-1.020436046,0.319838164,-0.045691166,-0.045691166
1015785431,0,0,0,0,0,3,6,7,1,17,-0.429451796,-0.429451796,-0.429451796,-0.429451796,0.176833092,0.783117981,0.985212943,-0.227356833
1016059860,,1,7,7,8,10,9,13,5,60,-0.840900096,-0.064684623,-0.064684623,0.064684623,0.323423114,0.194053868,0.71153085,-0.323423114
1025520052,1,2,2,14,6,13,8,7,1,53,-0.673841983,-0.673841983,1.074504784,-0.091059727,0.92880922,0.2003314,0.054635836,-0.819537547
1028167018,0,7,2,8,3,6,13,15,6,60,-0.062622429,-0.68884672,0.062622429,-0.563601862,-0.187867287,0.68884672,0.939336437,-0.187867287
1030705123,0,2,8,13,19,13,2,8,1,66,-0.66648896,-0.026659558,0.50653161,1.146361011,0.50653161,-0.66648896,-0.026659558,-0.773127194
1032740817,0,6,3,1,6,7,5,11,8,47,0.021286234,-0.489583384,-0.830163129,0.021286234,0.191576107,-0.149003638,0.872735597,0.361865979
1036339120,0,1,0,1,1,1,3,6,2,15,-0.222362328,-0.476490703,-0.222362328,-0.222362328,-0.222362328,0.285894422,1.048279548,0.031766047
1044561863,0,7,3,2,11,17,18,24,16,98,-0.541676263,-0.954381987,-1.057558418,-0.128970539,0.490088047,0.593264478,1.212323064,0.386911616
1045640219,1,9,7,5,8,7,8,12,10,66,0.104068847,-0.173448078,-0.450965004,-0.034689616,-0.173448078,-0.034689616,0.520344235,0.24282731
1066645000,1,8,10,7,6,8,4,8,14,65,-0.017859991,0.26789986,-0.160739916,-0.303619841,-0.017859991,-0.589379692,-0.017859991,0.839419561
